day;IdLabel;loc;prob;volm;rel;prof;discard;cohort;cond;experiment;rint
51;m3;2;0.2;4;1;0;0;1;BVP1;4;1.333333333
51;m3;3;0;0;0;NA;0;1;BVP1;4;1.333333333
51;m3;4;0;0;0;NA;0;1;BVP1;4;1.333333333
51;m4;1;0.2;4;1;0;0;1;C;4;1.333333333
51;m4;2;0.5;20;1;1;0;1;C;4;1.333333333
51;m4;3;0;0;0;NA;0;1;C;4;1.333333333
51;m4;4;0;0;0;NA;0;1;C;4;1.333333333
51;m5;1;0.2;4;1;0;0;1;BPV1;4;0.857142857
51;m5;2;0.5;4;1;1;0;1;BPV1;4;0.857142857
51;m5;3;0;0;0;NA;0;1;BPV1;4;0.857142857
51;m5;4;0;0;0;NA;0;1;BPV1;4;0.857142857
51;m6;1;0;0;0;NA;0;1;BVP2;4;1.333333333
51;m6;2;0;0;0;NA;0;1;BVP2;4;1.333333333
51;m6;3;0.5;20;1;1;0;1;BVP2;4;1.333333333
51;m6;4;0.5;4;1;0;0;1;BVP2;4;1.333333333
51;m96;1;0;0;0;NA;0;1;BVP1;4;1.333333333
51;m96;2;0;0;0;NA;0;1;BVP1;4;1.333333333
51;m96;3;0.2;20;1;1;0;1;BVP1;4;1.333333333
51;m96;4;0.2;4;1;0;0;1;BVP1;4;1.333333333
51;m97;1;0;0;0;NA;0;1;BPV1;4;0.857142857
51;m97;2;0;0;0;NA;0;1;BPV1;4;0.857142857
51;m97;3;0.2;4;1;0;0;1;BPV1;4;0.857142857
51;m97;4;0.5;4;1;1;0;1;BPV1;4;0.857142857
51;m99;1;0;0;0;NA;0;1;I;4;-0.476190476
51;m99;2;0;0;0;NA;0;1;I;4;-0.476190476
51;m99;3;0.2;20;1;1;0;1;I;4;-0.476190476
51;m99;4;0.5;4;1;0;0;1;I;4;-0.476190476
52;m1;1;0;0;0;NA;0;1;I;4;-0.476190476
52;m1;2;0.2;20;1;1;0;1;I;4;-0.476190476
52;m1;3;0;0;0;NA;0;1;I;4;-0.476190476
52;m1;4;0.5;4;1;0;0;1;I;4;-0.476190476
52;m3;1;0;0;0;NA;0;1;BVP2;4;1.333333333
52;m3;2;0.5;4;1;0;0;1;BVP2;4;1.333333333
52;m3;3;0;0;0;NA;0;1;BVP2;4;1.333333333
52;m3;4;0.5;20;1;1;0;1;BVP2;4;1.333333333
52;m4;1;0.2;20;1;1;0;1;BVP1;4;1.333333333
52;m4;2;0;0;0;NA;0;1;BVP1;4;1.333333333
52;m4;3;0.2;4;1;0;0;1;BVP1;4;1.333333333
52;m4;4;0;0;0;NA;0;1;BVP1;4;1.333333333
52;m5;1;0.5;20;1;1;0;1;BPV2;4;0.857142857
52;m5;2;0;0;0;NA;0;1;BPV2;4;0.857142857
52;m5;3;0.2;20;1;0;0;1;BPV2;4;0.857142857
52;m5;4;0;0;0;NA;0;1;BPV2;4;0.857142857
52;m6;1;0;0;0;NA;0;1;C;4;1.333333333
52;m6;2;0.5;20;1;1;0;1;C;4;1.333333333
52;m6;3;0;0;0;NA;0;1;C;4;1.333333333
52;m6;4;0.2;4;1;0;0;1;C;4;1.333333333
52;m96;1;0;0;0;NA;0;1;BVP2;4;1.333333333
52;m96;2;0.5;20;1;1;0;1;BVP2;4;1.333333333
52;m96;3;0;0;0;NA;0;1;BVP2;4;1.333333333
52;m96;4;0.5;4;1;0;0;1;BVP2;4;1.333333333
52;m97;1;0.2;20;1;0;0;1;BPV2;4;0.857142857
52;m97;2;0;0;0;NA;0;1;BPV2;4;0.857142857
52;m97;3;0.5;20;1;1;0;1;BPV2;4;0.857142857
52;m97;4;0;0;0;NA;0;1;BPV2;4;0.857142857
52;m99;1;0.2;4;1;0;0;1;BPV1;4;0.857142857
52;m99;2;0;0;0;NA;0;1;BPV1;4;0.857142857
52;m99;3;0.5;4;1;1;0;1;BPV1;4;0.857142857
52;m99;4;0;0;0;NA;0;1;BPV1;4;0.857142857
53;m1;1;0;0;0;NA;0;1;I;4;-0.476190476
53;m1;2;0.5;4;1;0;0;1;I;4;-0.476190476
53;m1;3;0;0;0;NA;0;1;I;4;-0.476190476
53;m1;4;0.2;20;1;1;0;1;I;4;-0.476190476
53;m3;1;0;0;0;NA;0;1;BVP2;4;1.333333333
53;m3;2;0.5;20;1;1;0;1;BVP2;4;1.333333333
53;m3;3;0;0;0;NA;0;1;BVP2;4;1.333333333
53;m3;4;0.5;4;1;0;0;1;BVP2;4;1.333333333
53;m4;1;0.2;4;1;0;0;1;BVP1;4;1.333333333
53;m4;2;0;0;0;NA;0;1;BVP1;4;1.333333333
53;m4;3;0.2;20;1;1;0;1;BVP1;4;1.333333333
53;m4;4;0;0;0;NA;0;1;BVP1;4;1.333333333
53;m5;1;0.2;20;1;0;0;1;BPV2;4;0.857142857
53;m5;2;0;0;0;NA;0;1;BPV2;4;0.857142857
53;m5;3;0.5;20;1;1;0;1;BPV2;4;0.857142857
53;m5;4;0;0;0;NA;0;1;BPV2;4;0.857142857
53;m6;1;0;0;0;NA;0;1;C;4;1.333333333
53;m6;2;0.2;4;1;0;0;1;C;4;1.333333333
53;m6;3;0;0;0;NA;0;1;C;4;1.333333333
53;m6;4;0.5;20;1;1;0;1;C;4;1.333333333
53;m96;1;0;0;0;NA;0;1;BVP2;4;1.333333333
53;m96;2;0.5;4;1;0;0;1;BVP2;4;1.333333333
53;m96;3;0;0;0;NA;0;1;BVP2;4;1.333333333
53;m96;4;0.5;20;1;1;0;1;BVP2;4;1.333333333
53;m97;1;0.5;20;1;1;0;1;BPV2;4;0.857142857
53;m97;2;0;0;0;NA;0;1;BPV2;4;0.857142857
53;m97;3;0.2;20;1;0;0;1;BPV2;4;0.857142857
53;m97;4;0;0;0;NA;0;1;BPV2;4;0.857142857
53;m99;1;0.5;4;1;1;0;1;BPV1;4;0.857142857
53;m99;2;0;0;0;NA;0;1;BPV1;4;0.857142857
53;m99;3;0.2;4;1;0;0;1;BPV1;4;0.857142857
53;m99;4;0;0;0;NA;0;1;BPV1;4;0.857142857
54;m75;1;1;20.8;1;1;0;2;explore;1;0.0001
54;m75;2;1;20.8;1;0;0;2;explore;1;0.0001
54;m75;3;1;20.8;1;1;0;2;explore;1;0.0001
54;m75;4;1;20.8;1;0;0;2;explore;1;0.0001
54;m76;1;1;20.8;1;0;0;2;explore;1;0.0001
54;m76;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m76;3;1;20.8;1;1;0;2;explore;1;0.0001
54;m76;4;1;20.8;1;0;0;2;explore;1;0.0001
54;m79;1;1;20.8;1;0;0;2;explore;1;0.0001
54;m79;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m79;3;1;20.8;1;0;0;2;explore;1;0.0001
54;m79;4;1;20.8;1;1;0;2;explore;1;0.0001
54;m80;1;1;20.8;1;1;0;2;explore;1;0.0001
54;m80;2;1;20.8;1;0;0;2;explore;1;0.0001
54;m80;3;1;20.8;1;0;0;2;explore;1;0.0001
54;m80;4;1;20.8;1;1;0;2;explore;1;0.0001
54;m81;1;1;20.8;1;1;0;2;explore;1;0.0001
54;m81;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m81;3;1;20.8;1;0;0;2;explore;1;0.0001
54;m81;4;1;20.8;1;0;0;2;explore;1;0.0001
54;m82;1;1;20.8;1;0;0;2;explore;1;0.0001
54;m82;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m82;3;1;20.8;1;1;0;2;explore;1;0.0001
54;m82;4;1;20.8;1;0;0;2;explore;1;0.0001
54;m83;1;1;20.8;1;0;0;2;explore;1;0.0001
54;m83;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m83;3;1;20.8;1;0;0;2;explore;1;0.0001
54;m83;4;1;20.8;1;1;0;2;explore;1;0.0001
54;m84;1;1;20.8;1;1;0;2;explore;1;0.0001
54;m84;2;1;20.8;1;1;0;2;explore;1;0.0001
54;m84;3;1;20.8;1;0;0;2;explore;1;0.0001
54;m84;4;1;20.8;1;0;0;2;explore;1;0.0001
55;m75;1;0.3;9.6;1;1;0;2;training;1;0.0001
55;m75;2;0.3;9.6;1;1;0;2;training;1;0.0001
55;m75;3;0.3;9.6;1;0;0;2;training;1;0.0001
55;m75;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m76;1;0.3;9.6;1;1;0;2;training;1;0.0001
55;m76;2;0.3;9.6;1;0;0;2;training;1;0.0001
55;m76;3;0.3;9.6;1;1;0;2;training;1;0.0001
55;m76;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m79;1;0.3;9.6;1;0;0;2;training;1;0.0001
55;m79;2;0.3;9.6;1;1;0;2;training;1;0.0001
55;m79;3;0.3;9.6;1;1;0;2;training;1;0.0001
55;m79;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m80;1;0.3;9.6;1;1;0;2;training;1;0.0001
55;m80;2;0.3;9.6;1;0;0;2;training;1;0.0001
55;m80;3;0.3;9.6;1;1;0;2;training;1;0.0001
55;m80;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m81;1;0.3;9.6;1;1;0;2;training;1;0.0001
55;m81;2;0.3;9.6;1;1;0;2;training;1;0.0001
55;m81;3;0.3;9.6;1;0;0;2;training;1;0.0001
55;m81;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m82;1;0.3;9.6;1;1;0;2;training;1;0.0001
55;m82;2;0.3;9.6;1;0;0;2;training;1;0.0001
55;m82;3;0.3;9.6;1;1;0;2;training;1;0.0001
55;m82;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m83;1;0.3;9.6;1;0;0;2;training;1;0.0001
55;m83;2;0.3;9.6;1;1;0;2;training;1;0.0001
55;m83;3;0.3;9.6;1;1;0;2;training;1;0.0001
55;m83;4;0.3;9.6;1;0;0;2;training;1;0.0001
55;m84;1;1;20.8;1;1;0;2;training;1;0.0001
55;m84;2;1;20.8;1;1;0;2;training;1;0.0001
55;m84;3;1;20.8;1;0;0;2;training;1;0.0001
55;m84;4;1;20.8;1;0;0;2;training;1;0.0001
56;m75;1;0.3;9.6;1;0;0;2;training;1;0.0001
56;m75;2;0.3;9.6;1;1;0;2;training;1;0.0001
56;m75;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m75;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m76;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m76;2;0.3;9.6;1;1;0;2;training;1;0.0001
56;m76;3;0.3;9.6;1;0;0;2;training;1;0.0001
56;m76;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m79;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m79;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m79;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m79;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m80;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m80;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m80;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m80;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m81;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m81;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m81;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m81;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m82;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m82;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m82;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m82;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m83;1;0.3;9.6;1;1;0;2;training;1;0.0001
56;m83;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m83;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m83;4;0.3;9.6;1;0;0;2;training;1;0.0001
56;m84;1;0.3;9.6;1;0;0;2;training;1;0.0001
56;m84;2;0.3;9.6;1;0;0;2;training;1;0.0001
56;m84;3;0.3;9.6;1;1;0;2;training;1;0.0001
56;m84;4;0.3;9.6;1;1;0;2;training;1;0.0001
57;m75;1;0.2;20.8;1;1;0;2;I;1;-0.476190476
57;m75;2;0.5;4.8;1;0;0;2;I;1;-0.476190476
57;m75;3;0;0;0;NA;0;2;I;1;-0.476190476
57;m75;4;0;0;0;NA;0;2;I;1;-0.476190476
57;m76;1;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
57;m76;2;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
57;m76;3;0;0;0;NA;0;2;BPV2;1;0.857142857
57;m76;4;0;0;0;NA;0;2;BPV2;1;0.857142857
57;m79;1;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
57;m79;2;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
57;m79;3;0;0;0;NA;0;2;BVP1;1;1.2533333
57;m79;4;0;0;0;NA;0;2;BVP1;1;1.2533333
57;m80;1;0.5;20.8;1;1;0;2;C;1;1.2533333
57;m80;2;0.2;4.8;1;0;0;2;C;1;1.2533333
57;m80;3;0;0;0;NA;0;2;C;1;1.2533333
57;m80;4;0;0;0;NA;0;2;C;1;1.2533333
57;m81;1;0;0;0;NA;0;2;BVP2;1;1.2533333
57;m81;2;0;0;0;NA;0;2;BVP2;1;1.2533333
57;m81;3;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
57;m81;4;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
57;m82;1;0;0;0;NA;0;2;BPV2;1;0.857142857
57;m82;2;0;0;0;NA;0;2;BPV2;1;0.857142857
57;m82;3;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
57;m82;4;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
57;m83;1;0;0;0;NA;0;2;BPV1;1;0.857142857
57;m83;2;0;0;0;NA;0;2;BPV1;1;0.857142857
57;m83;3;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
57;m83;4;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
57;m84;1;0;0;0;NA;0;2;BVP1;1;1.2533333
57;m84;2;0;0;0;NA;0;2;BVP1;1;1.2533333
57;m84;3;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
57;m84;4;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
58;m75;1;0.5;4.8;1;0;0;2;I;1;-0.476190476
58;m75;2;0.2;20.8;1;1;0;2;I;1;-0.476190476
58;m75;3;0;0;0;NA;0;2;I;1;-0.476190476
58;m75;4;0;0;0;NA;0;2;I;1;-0.476190476
58;m76;1;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
58;m76;2;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
58;m76;3;0;0;0;NA;0;2;BPV2;1;0.857142857
58;m76;4;0;0;0;NA;0;2;BPV2;1;0.857142857
58;m79;1;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
58;m79;2;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
58;m79;3;0;0;0;NA;0;2;BVP1;1;1.2533333
58;m79;4;0;0;0;NA;0;2;BVP1;1;1.2533333
58;m80;1;0.2;4.8;1;0;0;2;C;1;1.2533333
58;m80;2;0.5;20.8;1;1;0;2;C;1;1.2533333
58;m80;3;0;0;0;NA;0;2;C;1;1.2533333
58;m80;4;0;0;0;NA;0;2;C;1;1.2533333
58;m81;1;0;0;0;NA;0;2;BVP2;1;1.2533333
58;m81;2;0;0;0;NA;0;2;BVP2;1;1.2533333
58;m81;3;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
58;m81;4;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
58;m82;1;0;0;0;NA;0;2;BPV2;1;0.857142857
58;m82;2;0;0;0;NA;0;2;BPV2;1;0.857142857
58;m82;3;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
58;m82;4;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
58;m83;1;0;0;0;NA;0;2;BPV1;1;0.857142857
58;m83;2;0;0;0;NA;0;2;BPV1;1;0.857142857
58;m83;3;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
58;m83;4;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
58;m84;1;0;0;0;NA;0;2;BVP1;1;1.2533333
58;m84;2;0;0;0;NA;0;2;BVP1;1;1.2533333
58;m84;3;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
58;m84;4;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
59;m75;1;0;0;0;NA;0;2;BPV2;1;0.857142857
59;m75;2;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
59;m75;3;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
59;m75;4;0;0;0;NA;0;2;BPV2;1;0.857142857
59;m76;1;0;0;0;NA;0;2;BPV1;1;0.857142857
59;m76;2;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
59;m76;3;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
59;m76;4;0;0;0;NA;0;2;BPV1;1;0.857142857
59;m79;1;0.2;4.8;1;0;0;2;C;1;1.2533333
59;m79;2;0;0;0;NA;0;2;C;1;1.2533333
59;m79;3;0;0;0;NA;0;2;C;1;1.2533333
59;m79;4;0.5;20.8;1;1;0;2;C;1;1.2533333
59;m80;1;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
59;m80;2;0;0;0;NA;0;2;BVP2;1;1.2533333
59;m80;3;0;0;0;NA;0;2;BVP2;1;1.2533333
59;m80;4;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
59;m81;1;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
59;m81;2;0;0;0;NA;0;2;BVP1;1;1.2533333
59;m81;3;0;0;0;NA;0;2;BVP1;1;1.2533333
59;m81;4;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
59;m82;1;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
59;m82;2;0;0;0;NA;0;2;BPV1;1;0.857142857
59;m82;3;0;0;0;NA;0;2;BPV1;1;0.857142857
59;m82;4;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
59;m83;1;0;0;0;NA;0;2;I;1;-0.476190476
59;m83;2;0.5;4.8;1;0;0;2;I;1;-0.476190476
59;m83;3;0.2;20.8;1;1;0;2;I;1;-0.476190476
59;m83;4;0;0;0;NA;0;2;I;1;-0.476190476
59;m84;1;0;0;0;NA;0;2;C;1;1.2533333
59;m84;2;0.5;20.8;1;1;0;2;C;1;1.2533333
59;m84;3;0.2;4.8;1;0;0;2;C;1;1.2533333
59;m84;4;0;0;0;NA;0;2;C;1;1.2533333
60;m75;1;0;0;0;NA;0;2;BPV2;1;0.857142857
60;m75;2;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
60;m75;3;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
60;m75;4;0;0;0;NA;0;2;BPV2;1;0.857142857
60;m76;1;0;0;0;NA;0;2;BPV1;1;0.857142857
60;m76;2;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
60;m76;3;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
60;m76;4;0;0;0;NA;0;2;BPV1;1;0.857142857
60;m79;1;0.5;20.8;1;1;0;2;C;1;1.2533333
60;m79;2;0;0;0;NA;0;2;C;1;1.2533333
60;m79;3;0;0;0;NA;0;2;C;1;1.2533333
60;m79;4;0.2;4.8;1;0;0;2;C;1;1.2533333
60;m80;1;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
60;m80;2;0;0;0;NA;0;2;BVP2;1;1.2533333
60;m80;3;0;0;0;NA;0;2;BVP2;1;1.2533333
60;m80;4;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
60;m81;1;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
60;m81;2;0;0;0;NA;0;2;BVP1;1;1.2533333
60;m81;3;0;0;0;NA;0;2;BVP1;1;1.2533333
60;m81;4;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
60;m82;1;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
60;m82;2;0;0;0;NA;0;2;BPV1;1;0.857142857
60;m82;3;0;0;0;NA;0;2;BPV1;1;0.857142857
60;m82;4;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
60;m83;1;0;0;0;NA;0;2;I;1;-0.476190476
60;m83;2;0.2;20.8;1;1;0;2;I;1;-0.476190476
60;m83;3;0.5;4.8;1;0;0;2;I;1;-0.476190476
60;m83;4;0;0;0;NA;0;2;I;1;-0.476190476
60;m84;1;0;0;0;NA;0;2;C;1;1.2533333
60;m84;2;0.2;4.8;1;0;0;2;C;1;1.2533333
60;m84;3;0.5;20.8;1;1;0;2;C;1;1.2533333
60;m84;4;0;0;0;NA;0;2;C;1;1.2533333
61;m75;1;0;0;0;NA;0;2;C;1;1.2533333
61;m75;2;0.2;4.8;1;0;0;2;C;1;1.2533333
61;m75;3;0;0;0;NA;0;2;C;1;1.2533333
61;m75;4;0.5;20.8;1;1;0;2;C;1;1.2533333
61;m76;1;0;0;0;NA;0;2;BVP1;1;1.2533333
61;m76;2;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
61;m76;3;0;0;0;NA;0;2;BVP1;1;1.2533333
61;m76;4;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
61;m79;1;0.5;4.8;1;0;0;2;I;1;-0.476190476
61;m79;2;0;0;0;NA;0;2;I;1;-0.476190476
61;m79;3;0.2;20.8;1;1;0;2;I;1;-0.476190476
61;m79;4;0;0;0;NA;0;2;I;1;-0.476190476
61;m80;1;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
61;m80;2;0;0;0;NA;0;2;BPV2;1;0.857142857
61;m80;3;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
61;m80;4;0;0;0;NA;0;2;BPV2;1;0.857142857
61;m81;1;0;0;0;NA;0;2;BPV1;1;0.857142857
61;m81;2;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
61;m81;3;0;0;0;NA;0;2;BPV1;1;0.857142857
61;m81;4;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
61;m82;1;0;0;0;NA;0;2;BVP2;1;1.2533333
61;m82;2;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
61;m82;3;0;0;0;NA;0;2;BVP2;1;1.2533333
61;m82;4;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
61;m83;1;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
61;m83;2;0;0;0;NA;0;2;BVP1;1;1.2533333
61;m83;3;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
61;m83;4;0;0;0;NA;0;2;BVP1;1;1.2533333
61;m84;1;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
61;m84;2;0;0;0;NA;0;2;BPV1;1;0.857142857
61;m84;3;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
61;m84;4;0;0;0;NA;0;2;BPV1;1;0.857142857
62;m75;1;0;0;0;NA;0;2;C;1;1.2533333
62;m75;2;0.5;20.8;1;1;0;2;C;1;1.2533333
62;m75;3;0;0;0;NA;0;2;C;1;1.2533333
62;m75;4;0.2;4.8;1;0;0;2;C;1;1.2533333
62;m76;1;0;0;0;NA;0;2;BVP1;1;1.2533333
62;m76;2;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
62;m76;3;0;0;0;NA;0;2;BVP1;1;1.2533333
62;m76;4;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
62;m79;1;0.2;20.8;1;1;0;2;I;1;-0.476190476
62;m79;2;0;0;0;NA;0;2;I;1;-0.476190476
62;m79;3;0.5;4.8;1;0;0;2;I;1;-0.476190476
62;m79;4;0;0;0;NA;0;2;I;1;-0.476190476
62;m80;1;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
62;m80;2;0;0;0;NA;0;2;BPV2;1;0.857142857
62;m80;3;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
62;m80;4;0;0;0;NA;0;2;BPV2;1;0.857142857
62;m81;1;0;0;0;NA;0;2;BPV1;1;0.857142857
62;m81;2;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
62;m81;3;0;0;0;NA;0;2;BPV1;1;0.857142857
62;m81;4;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
62;m82;1;0;0;0;NA;0;2;BVP2;1;1.2533333
62;m82;2;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
62;m82;3;0;0;0;NA;0;2;BVP2;1;1.2533333
62;m82;4;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
62;m83;1;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
62;m83;2;0;0;0;NA;0;2;BVP1;1;1.2533333
62;m83;3;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
62;m83;4;0;0;0;NA;0;2;BVP1;1;1.2533333
62;m84;1;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
62;m84;2;0;0;0;NA;0;2;BPV1;1;0.857142857
62;m84;3;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
62;m84;4;0;0;0;NA;0;2;BPV1;1;0.857142857
63;m75;1;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
63;m75;2;0;0;0;NA;0;2;BPV1;1;0.857142857
63;m75;3;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
63;m75;4;0;0;0;NA;0;2;BPV1;1;0.857142857
63;m76;1;0.2;20.8;1;1;0;2;I;1;-0.476190476
63;m76;2;0;0;0;NA;0;2;I;1;-0.476190476
63;m76;3;0.5;4.8;1;0;0;2;I;1;-0.476190476
63;m76;4;0;0;0;NA;0;2;I;1;-0.476190476
63;m79;1;0;0;0;NA;0;2;BVP2;1;1.2533333
63;m79;2;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
63;m79;3;0;0;0;NA;0;2;BVP2;1;1.2533333
63;m79;4;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
63;m80;1;0;0;0;NA;0;2;BVP1;1;1.2533333
63;m80;2;0.2;20.8;1;1;0;2;BVP1;1;1.2533333
63;m80;3;0;0;0;NA;0;2;BVP1;1;1.2533333
63;m80;4;0.2;4.8;1;0;0;2;BVP1;1;1.2533333
63;m81;1;0.5;20.8;1;1;0;2;C;1;1.2533333
63;m81;2;0;0;0;NA;0;2;C;1;1.2533333
63;m81;3;0.2;4.8;1;0;0;2;C;1;1.2533333
63;m81;4;0;0;0;NA;0;2;C;1;1.2533333
63;m82;1;0.5;4.8;1;0;0;2;I;1;-0.476190476
63;m82;2;0;0;0;NA;0;2;I;1;-0.476190476
63;m82;3;0.2;20.8;1;1;0;2;I;1;-0.476190476
63;m82;4;0;0;0;NA;0;2;I;1;-0.476190476
63;m83;1;0;0;0;NA;0;2;BPV2;1;0.857142857
63;m83;2;0.2;20.8;1;0;0;2;BPV2;1;0.857142857
63;m83;3;0;0;0;NA;0;2;BPV2;1;0.857142857
63;m83;4;0.5;20.8;1;1;0;2;BPV2;1;0.857142857
63;m84;1;0;0;0;NA;0;2;BVP2;1;1.2533333
63;m84;2;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
63;m84;3;0;0;0;NA;0;2;BVP2;1;1.2533333
63;m84;4;0.5;20.8;1;1;0;2;BVP2;1;1.2533333
64;m75;1;0.5;4.8;1;1;0;2;BPV1;1;0.857142857
64;m75;2;0;0;0;NA;0;2;BPV1;1;0.857142857
64;m75;3;0.2;4.8;1;0;0;2;BPV1;1;0.857142857
64;m75;4;0;0;0;NA;0;2;BPV1;1;0.857142857
64;m76;1;0.5;4.8;1;0;0;2;I;1;-0.476190476
64;m76;2;0;0;0;NA;0;2;I;1;-0.476190476
64;m76;3;0.2;20.8;1;1;0;2;I;1;-0.476190476
64;m76;4;0;0;0;NA;0;2;I;1;-0.476190476
64;m79;1;0;0;0;NA;0;2;BVP2;1;1.2533333
64;m79;2;0.5;4.8;1;0;0;2;BVP2;1;1.2533333
64;m79;3;0;0;0;NA;0;2;BVP2;1;1.2533333
